trans_date_trans_time,cc_num,category,amt,merchant,is_fraud,year,month,day
2019-09-25 13:26:54,567868110212,kids_pets,265.75,fraud_Goyette-Gerhold,0,2019,9,25
2019-09-25 15:13:04,567868110212,shopping_net,316.97,"fraud_Ruecker, Beer and Collier",0,2019,9,25
2019-09-25 19:18:02,567868110212,personal_care,73.03,fraud_Bartoletti and Sons,0,2019,9,25
2019-09-25 19:46:52,567868110212,home,47.15,"fraud_McDermott, Osinski and Morar",0,2019,9,25
2019-09-26 03:37:48,567868110212,misc_pos,9.23,fraud_Kemmer-Buckridge,0,2019,9,26
2019-09-26 17:08:35,567868110212,home,114.47,"fraud_Windler, Goodwin and Kovacek",0,2019,9,26
2019-09-26 19:50:43,567868110212,shopping_pos,6.86,"fraud_Okuneva, Schneider and Rau",0,2019,9,26
2019-09-27 05:25:30,567868110212,grocery_pos,177.68,"fraud_Huel, Hammes and Witting",0,2019,9,27
2019-09-27 16:10:12,567868110212,shopping_pos,2.28,fraud_Jewess LLC,0,2019,9,27
2019-09-27 18:56:43,567868110212,entertainment,273.61,fraud_Beier LLC,0,2019,9,27
2019-09-28 05:47:44,567868110212,grocery_net,72.69,"fraud_Adams, Kovacek and Kuhlman",0,2019,9,28
2019-09-28 07:48:20,567868110212,gas_transport,67.58,"fraud_Robel, Cummerata and Prosacco",0,2019,9,28
2019-09-28 08:17:30,567868110212,grocery_net,88.53,"fraud_Rutherford, Homenick and Bergstrom",0,2019,9,28
2019-09-28 16:58:01,567868110212,shopping_net,36.03,"fraud_Little, Gutmann and Lynch",0,2019,9,28
2019-09-28 17:59:15,567868110212,personal_care,95.68,"fraud_Hahn, Bahringer and McLaughlin",0,2019,9,28
2019-09-28 20:07:52,567868110212,home,13.88,fraud_Gaylord-Powlowski,0,2019,9,28
2019-09-29 00:09:02,567868110212,misc_net,3.86,"fraud_Rohan, White and Aufderhar",0,2019,9,29
2019-09-29 18:17:40,567868110212,shopping_net,98.44,fraud_Fisher-Schowalter,0,2019,9,29
2019-09-29 18:18:04,567868110212,kids_pets,46.47,fraud_Bode-Schuster,0,2019,9,29
2019-09-29 19:30:32,567868110212,shopping_pos,14.27,"fraud_Schuppe, Nolan and Hoeger",0,2019,9,29
2019-09-30 00:18:10,567868110212,misc_net,11.31,fraud_Ruecker Group,0,2019,9,30
2019-09-30 01:32:24,567868110212,grocery_pos,192.15,fraud_Padberg-Welch,0,2019,9,30
2019-09-30 03:15:30,567868110212,grocery_net,69.95,fraud_Jaskolski-Dibbert,0,2019,9,30
2019-09-30 09:27:42,567868110212,grocery_pos,182.55,fraud_Kutch and Sons,0,2019,9,30
2019-09-30 11:34:19,567868110212,grocery_net,58.06,fraud_Cassin-Harvey,0,2019,9,30
2019-09-30 14:10:48,567868110212,food_dining,46.69,"fraud_Koss, McLaughlin and Mayer",0,2019,9,30
2019-09-30 18:55:02,567868110212,home,62.88,"fraud_Hettinger, McCullough and Fay",0,2019,9,30
2019-09-30 22:51:53,567868110212,entertainment,39.27,fraud_Spencer PLC,0,2019,9,30
2019-10-01 09:57:03,567868110212,grocery_pos,189.72,fraud_Doyle Ltd,0,2019,10,1
2019-10-02 10:00:31,567868110212,grocery_net,47.75,fraud_Paucek-Wiza,0,2019,10,2
2019-10-02 13:38:53,567868110212,food_dining,60.73,fraud_Kilback LLC,0,2019,10,2
2019-10-02 21:51:03,567868110212,kids_pets,26.6,"fraud_Weber, Thiel and Hammes",0,2019,10,2
2019-10-02 22:42:10,567868110212,home,31.87,"fraud_Denesik, Powlowski and Pouros",0,2019,10,2
2019-10-03 07:51:05,567868110212,misc_pos,6.58,fraud_Stamm-Rodriguez,0,2019,10,3
2019-10-03 13:36:12,567868110212,health_fitness,30.61,fraud_Thompson-Gleason,0,2019,10,3
2019-10-03 20:17:04,567868110212,kids_pets,23.81,"fraud_Lowe, Dietrich and Erdman",0,2019,10,3
2019-10-04 07:08:14,567868110212,grocery_net,75.26,fraud_Spinka-Welch,0,2019,10,4
2019-10-04 22:15:41,567868110212,entertainment,27.66,fraud_Donnelly LLC,0,2019,10,4
2019-10-05 10:43:44,567868110212,gas_transport,65.14,fraud_Bartoletti-Wunsch,0,2019,10,5
2019-10-05 14:48:50,567868110212,health_fitness,69.4,fraud_Erdman-Durgan,0,2019,10,5
2019-10-05 15:16:04,567868110212,kids_pets,7.15,fraud_Daugherty LLC,0,2019,10,5
2019-10-05 18:58:46,567868110212,food_dining,77.86,"fraud_Schneider, Hayes and Nikolaus",0,2019,10,5
2019-10-05 23:26:09,567868110212,health_fitness,56.91,fraud_Carroll PLC,0,2019,10,5
2019-10-05 23:37:30,567868110212,shopping_net,13.69,fraud_Stamm-Witting,0,2019,10,5
2019-10-06 07:49:53,567868110212,gas_transport,66.16,"fraud_Schaefer, McGlynn and Bosco",0,2019,10,6
2019-10-06 08:15:53,567868110212,misc_pos,97.05,fraud_Boyer PLC,0,2019,10,6
2019-10-06 13:05:42,567868110212,shopping_net,756.9,"fraud_Reichert, Shanahan and Hayes",0,2019,10,6
2019-10-06 14:40:29,567868110212,kids_pets,87.35,fraud_Schaefer Ltd,0,2019,10,6
2019-10-06 18:42:01,567868110212,shopping_pos,25.47,fraud_Dooley Inc,0,2019,10,6
2019-10-06 23:27:34,567868110212,food_dining,89.58,fraud_Abernathy and Sons,0,2019,10,6
2019-10-07 00:49:43,567868110212,misc_pos,6.11,fraud_Wiza LLC,0,2019,10,7
2019-10-07 02:39:14,567868110212,misc_pos,56.39,fraud_Roberts-Beahan,0,2019,10,7
2019-10-07 03:37:01,567868110212,grocery_pos,213.85,fraud_Hackett-Lueilwitz,0,2019,10,7
2019-10-07 06:23:03,567868110212,grocery_net,63.69,"fraud_Harris, Gusikowski and Heaney",0,2019,10,7
2019-10-07 16:21:20,567868110212,entertainment,19.72,fraud_Dibbert-Green,0,2019,10,7
2019-10-07 16:32:02,567868110212,entertainment,15.04,"fraud_Cormier, Stracke and Thiel",0,2019,10,7
2019-10-07 18:43:35,567868110212,entertainment,130.36,fraud_Bauch-Blanda,0,2019,10,7
2019-10-07 20:52:37,567868110212,personal_care,60.23,fraud_Crooks and Sons,0,2019,10,7
2019-10-07 23:05:22,567868110212,health_fitness,117.05,fraud_Torphy-Kertzmann,0,2019,10,7
2019-10-09 00:25:33,567868110212,misc_pos,5.99,"fraud_Wiza, Schaden and Stark",0,2019,10,9
2019-10-09 05:50:32,567868110212,gas_transport,45.26,fraud_Conroy-Cruickshank,0,2019,10,9
2019-10-09 12:27:57,567868110212,personal_care,68.52,"fraud_Zemlak, Tillman and Cremin",0,2019,10,9
2019-10-09 18:17:45,567868110212,health_fitness,64.75,fraud_Jacobi Inc,0,2019,10,9
2019-10-10 08:19:15,567868110212,grocery_net,27.6,fraud_Hintz-Bruen,0,2019,10,10
2019-10-10 23:10:31,567868110212,personal_care,99.0,fraud_Bartoletti and Sons,0,2019,10,10
2019-10-11 06:00:58,567868110212,grocery_pos,192.07,fraud_Miller-Hauck,0,2019,10,11
2019-10-11 07:45:40,567868110212,misc_pos,2.43,fraud_Flatley Group,0,2019,10,11
2019-10-11 12:30:29,567868110212,health_fitness,11.87,fraud_Jacobi Inc,0,2019,10,11
2019-10-11 16:02:31,567868110212,shopping_pos,2.31,fraud_Barrows PLC,0,2019,10,11
2019-10-11 20:35:19,567868110212,shopping_net,147.13,fraud_Hills-Witting,0,2019,10,11
2019-10-12 09:17:54,567868110212,grocery_pos,166.86,fraud_Lockman Ltd,0,2019,10,12
2019-10-12 09:44:59,567868110212,grocery_pos,193.57,fraud_Cole PLC,0,2019,10,12
2019-10-12 15:28:19,567868110212,health_fitness,61.02,"fraud_Hintz, Bauch and Smith",0,2019,10,12
2019-10-12 20:37:35,567868110212,shopping_pos,90.8,"fraud_Bernhard, Grant and Langworth",0,2019,10,12
2019-10-12 22:39:03,567868110212,entertainment,174.25,fraud_Reichel Inc,0,2019,10,12
2019-10-13 02:21:35,567868110212,grocery_pos,208.99,fraud_Schamberger-O'Keefe,0,2019,10,13
2019-10-13 06:40:02,567868110212,grocery_net,73.35,fraud_Smitham-Boehm,0,2019,10,13
2019-10-13 09:48:23,567868110212,gas_transport,68.31,"fraud_Lind, Huel and McClure",0,2019,10,13
2019-10-13 13:18:10,567868110212,food_dining,16.46,fraud_Deckow-Dare,0,2019,10,13
2019-10-13 15:51:31,567868110212,personal_care,136.17,fraud_Labadie LLC,0,2019,10,13
2019-10-13 21:02:33,567868110212,home,59.02,fraud_O'Connell-Ullrich,0,2019,10,13
2019-10-13 22:48:02,567868110212,food_dining,148.7,fraud_Daugherty-Thompson,0,2019,10,13
2019-10-13 23:16:18,567868110212,home,13.15,fraud_Reilly LLC,0,2019,10,13
2019-10-13 23:46:00,567868110212,entertainment,245.2,fraud_Lind-Buckridge,0,2019,10,13
2019-10-14 00:12:47,567868110212,gas_transport,67.84,"fraud_Robel, Cummerata and Prosacco",0,2019,10,14
2019-10-14 08:24:26,567868110212,grocery_pos,195.6,fraud_Miller-Hauck,0,2019,10,14
2019-10-14 12:27:19,567868110212,home,104.36,fraud_Champlin-Casper,0,2019,10,14
2019-10-14 13:24:19,567868110212,personal_care,37.13,"fraud_Zemlak, Tillman and Cremin",0,2019,10,14
2019-10-14 19:22:01,567868110212,personal_care,24.48,fraud_Yost-Rogahn,0,2019,10,14
2019-10-14 19:57:01,567868110212,shopping_net,2.22,"fraud_Baumbach, Feeney and Morar",0,2019,10,14
2019-10-15 02:11:03,567868110212,misc_net,96.86,"fraud_Kerluke, Kertzmann and Wiza",0,2019,10,15
2019-10-15 04:50:11,567868110212,misc_pos,110.09,"fraud_Terry, Johns and Bins",0,2019,10,15
2019-10-15 19:59:36,567868110212,kids_pets,54.22,fraud_Daugherty LLC,0,2019,10,15
2019-10-15 22:33:59,567868110212,shopping_net,5.64,fraud_Ankunding LLC,0,2019,10,15
2019-10-16 06:38:57,567868110212,misc_pos,8.78,fraud_Boyer PLC,0,2019,10,16
2019-10-16 13:08:11,567868110212,shopping_pos,27.67,fraud_Jast-McDermott,0,2019,10,16
2019-10-16 13:22:48,567868110212,personal_care,18.19,fraud_Yost-Rogahn,0,2019,10,16
2019-10-17 03:35:29,567868110212,grocery_net,67.53,"fraud_Towne, Walker and Borer",0,2019,10,17
2019-10-17 12:58:12,567868110212,home,64.05,"fraud_Windler, Goodwin and Kovacek",0,2019,10,17
2019-10-17 18:26:32,567868110212,shopping_net,211.56,"fraud_Altenwerth, Cartwright and Koss",0,2019,10,17
2019-10-17 20:02:23,567868110212,shopping_pos,71.7,fraud_Mayert Group,0,2019,10,17
2019-10-17 22:50:15,567868110212,health_fitness,56.34,"fraud_Runte, Green and Emard",0,2019,10,17
2019-10-18 17:06:30,567868110212,home,34.5,"fraud_Hettinger, McCullough and Fay",0,2019,10,18
2019-10-18 17:30:11,567868110212,personal_care,62.55,fraud_Sporer-Keebler,0,2019,10,18
2019-10-18 21:18:28,567868110212,travel,6.32,fraud_Lynch-Mohr,0,2019,10,18
2019-10-19 00:31:30,567868110212,grocery_net,94.63,fraud_Funk Group,0,2019,10,19
2019-10-19 08:09:54,567868110212,misc_net,85.0,fraud_Kerluke PLC,0,2019,10,19
2019-10-19 08:41:29,567868110212,misc_pos,194.39,fraud_Wiza LLC,0,2019,10,19
2019-10-19 13:26:52,567868110212,shopping_pos,1.7,fraud_Torphy-Goyette,0,2019,10,19
2019-10-19 14:06:39,567868110212,kids_pets,20.75,fraud_Beer-Jast,0,2019,10,19
2019-10-19 16:50:58,567868110212,shopping_pos,16.33,fraud_Sawayn PLC,0,2019,10,19
2019-10-20 02:36:13,567868110212,gas_transport,60.75,fraud_Friesen-D'Amore,0,2019,10,20
2019-10-20 03:10:55,567868110212,misc_pos,56.73,fraud_Block Group,0,2019,10,20
2019-10-20 03:24:09,567868110212,misc_pos,416.02,fraud_Eichmann-Russel,0,2019,10,20
2019-10-20 04:15:10,567868110212,gas_transport,84.98,fraud_Mraz-Herzog,0,2019,10,20
2019-10-20 12:12:56,567868110212,personal_care,11.73,fraud_Morissette-Schaefer,0,2019,10,20
2019-10-20 15:28:56,567868110212,entertainment,77.53,"fraud_Runolfsdottir, Mueller and Hand",0,2019,10,20
2019-10-20 17:25:44,567868110212,shopping_net,327.08,"fraud_Towne, Greenholt and Koepp",0,2019,10,20
2019-10-20 17:42:28,567868110212,health_fitness,33.54,"fraud_Hermiston, Pacocha and Smith",0,2019,10,20
2019-10-20 17:45:28,567868110212,shopping_pos,1.44,fraud_Kihn Inc,0,2019,10,20
2019-10-21 01:10:29,567868110212,gas_transport,87.27,"fraud_Stroman, Hudson and Erdman",0,2019,10,21
2019-10-21 12:45:14,567868110212,kids_pets,187.08,fraud_Gleason and Sons,0,2019,10,21
2019-10-21 13:04:43,567868110212,food_dining,6.12,fraud_Jast and Sons,0,2019,10,21
2019-10-21 17:03:51,567868110212,kids_pets,78.1,fraud_Hoppe-Parisian,0,2019,10,21
2019-10-21 18:06:53,567868110212,kids_pets,110.02,"fraud_Romaguera, Wehner and Tromp",0,2019,10,21
2019-10-22 00:08:52,567868110212,grocery_net,41.07,fraud_Emmerich-Luettgen,0,2019,10,22
2019-10-22 03:10:06,567868110212,grocery_pos,175.9,fraud_Stracke-Lemke,0,2019,10,22
2019-10-22 03:49:21,567868110212,grocery_pos,185.49,fraud_Kuhic Inc,0,2019,10,22
2019-10-22 16:03:16,567868110212,personal_care,24.25,fraud_Erdman-Schaden,0,2019,10,22
2019-10-23 14:57:58,567868110212,shopping_net,36.43,fraud_Kassulke PLC,0,2019,10,23
2019-10-23 22:06:15,567868110212,entertainment,89.68,fraud_Johns-Hoeger,0,2019,10,23
2019-10-24 10:31:03,567868110212,misc_pos,33.39,fraud_Dickinson Ltd,0,2019,10,24
2019-10-24 12:41:46,567868110212,shopping_pos,123.39,"fraud_Baumbach, Hodkiewicz and Walsh",0,2019,10,24
2019-10-24 16:06:53,567868110212,shopping_pos,132.24,"fraud_Douglas, Schneider and Turner",0,2019,10,24
2019-10-24 19:33:06,567868110212,personal_care,119.23,fraud_Bins-Howell,0,2019,10,24
2019-10-24 22:17:24,567868110212,health_fitness,98.04,"fraud_Turcotte, Batz and Buckridge",0,2019,10,24
2019-10-25 11:25:03,567868110212,grocery_pos,225.46,"fraud_Schoen, Kuphal and Nitzsche",0,2019,10,25
2019-10-25 13:29:20,567868110212,home,10.95,"fraud_O'Reilly, Mohr and Purdy",0,2019,10,25
2019-10-25 16:20:51,567868110212,shopping_pos,233.19,fraud_Pagac LLC,0,2019,10,25
2019-10-26 01:40:50,567868110212,misc_pos,21.83,"fraud_Lehner, Reichert and Mills",0,2019,10,26
2019-10-26 10:04:51,567868110212,grocery_pos,193.76,"fraud_Heller, Gutmann and Zieme",0,2019,10,26
2019-10-26 13:08:37,567868110212,kids_pets,100.79,"fraud_Weber, Thiel and Hammes",0,2019,10,26
2019-10-26 13:11:51,567868110212,food_dining,51.45,"fraud_Langosh, Wintheiser and Hyatt",0,2019,10,26
2019-10-26 14:32:45,567868110212,health_fitness,59.19,"fraud_Swaniawski, Nitzsche and Welch",0,2019,10,26
2019-10-27 03:38:38,567868110212,misc_pos,64.07,fraud_Smith-Stokes,0,2019,10,27
2019-10-27 12:42:35,567868110212,home,59.67,"fraud_McDermott, Osinski and Morar",0,2019,10,27
2019-10-27 18:23:36,567868110212,home,53.63,"fraud_Schiller, Blanda and Johnson",0,2019,10,27
2019-10-28 10:27:30,567868110212,gas_transport,37.52,"fraud_Jenkins, Hauck and Friesen",0,2019,10,28
2019-10-28 20:15:47,567868110212,entertainment,10.18,fraud_Bins-Tillman,0,2019,10,28
2019-10-29 13:16:45,567868110212,home,62.68,fraud_Botsford PLC,0,2019,10,29
2019-10-29 14:24:48,567868110212,kids_pets,76.12,fraud_Bernier and Sons,0,2019,10,29
2019-10-29 15:22:10,567868110212,health_fitness,157.67,fraud_Torphy-Kertzmann,0,2019,10,29
2019-10-29 15:30:44,567868110212,home,46.23,"fraud_Moore, Williamson and Emmerich",0,2019,10,29
2019-10-29 19:59:59,567868110212,shopping_pos,141.92,"fraud_Douglas, Schneider and Turner",0,2019,10,29
2019-10-30 20:51:52,567868110212,shopping_net,18.63,"fraud_Heathcote, Yost and Kertzmann",0,2019,10,30
2019-10-31 01:18:47,567868110212,grocery_net,50.07,fraud_Wiegand-Lowe,0,2019,10,31
2019-10-31 08:57:21,567868110212,gas_transport,67.98,fraud_Marks Inc,0,2019,10,31
2019-10-31 12:19:21,567868110212,entertainment,59.54,fraud_Upton PLC,0,2019,10,31
2019-10-31 14:51:19,567868110212,home,66.57,fraud_Gulgowski LLC,0,2019,10,31
2019-10-31 19:37:26,567868110212,personal_care,22.4,fraud_Parker-Kunde,0,2019,10,31
2019-10-31 22:02:59,567868110212,shopping_net,16.75,fraud_Bashirian Group,0,2019,10,31
2019-11-01 02:59:14,567868110212,grocery_pos,204.76,fraud_Strosin-Cruickshank,0,2019,11,1
2019-11-01 16:54:27,567868110212,shopping_net,249.84,fraud_Schumm PLC,0,2019,11,1
2019-11-01 20:10:27,567868110212,health_fitness,111.53,"fraud_Hintz, Bauch and Smith",0,2019,11,1
2019-11-01 22:04:14,567868110212,entertainment,94.51,fraud_Kling-Ernser,0,2019,11,1
2019-11-02 11:11:52,567868110212,grocery_pos,200.28,fraud_Kutch and Sons,0,2019,11,2
2019-11-02 14:23:47,567868110212,shopping_net,36.57,fraud_Terry-Huel,0,2019,11,2
2019-11-02 15:02:44,567868110212,food_dining,94.28,fraud_Bahringer-Streich,0,2019,11,2
2019-11-02 15:27:01,567868110212,home,31.0,"fraud_McDermott, Osinski and Morar",0,2019,11,2
2019-11-02 16:02:18,567868110212,health_fitness,14.59,fraud_Romaguera Ltd,0,2019,11,2
2019-11-03 06:20:36,567868110212,grocery_net,103.36,fraud_McCullough Group,0,2019,11,3
2019-11-03 09:38:59,567868110212,grocery_pos,195.2,fraud_Kuhic Inc,0,2019,11,3
2019-11-03 14:05:03,567868110212,food_dining,25.37,fraud_Harris Group,0,2019,11,3
2019-11-03 21:57:54,567868110212,health_fitness,30.35,"fraud_Conroy, Balistreri and Gorczany",0,2019,11,3
2019-11-03 22:50:27,567868110212,food_dining,38.15,"fraud_Schumm, McLaughlin and Carter",0,2019,11,3
2019-11-04 04:22:43,567868110212,misc_net,3.3,fraud_Dooley-Thompson,0,2019,11,4
2019-11-04 17:06:58,567868110212,health_fitness,93.47,fraud_Reilly and Sons,0,2019,11,4
2019-11-04 21:44:42,567868110212,shopping_net,16.68,fraud_Goyette Inc,0,2019,11,4
2019-11-05 06:04:26,567868110212,misc_pos,35.62,fraud_Schmeler Inc,0,2019,11,5
2019-11-05 09:05:35,567868110212,grocery_pos,230.85,fraud_Bogisich Inc,0,2019,11,5
2019-11-05 12:49:19,567868110212,entertainment,10.05,"fraud_Runolfsdottir, Mueller and Hand",0,2019,11,5
2019-11-05 13:27:19,567868110212,personal_care,45.52,fraud_Kirlin and Sons,0,2019,11,5
2019-11-05 13:58:42,567868110212,food_dining,43.33,"fraud_Schneider, Hayes and Nikolaus",0,2019,11,5
2019-11-05 16:06:18,567868110212,shopping_pos,6.7,"fraud_Roob, Conn and Tremblay",0,2019,11,5
2019-11-05 22:11:08,567868110212,shopping_net,198.45,fraud_Price Inc,0,2019,11,5
2019-11-06 05:21:18,567868110212,misc_net,88.22,fraud_Flatley-Durgan,0,2019,11,6
2019-11-06 12:54:02,567868110212,health_fitness,12.84,fraud_Bahringer Group,0,2019,11,6
2019-11-06 21:13:44,567868110212,food_dining,88.44,"fraud_Konopelski, Schneider and Hartmann",0,2019,11,6
2019-11-06 23:53:38,567868110212,food_dining,10.78,"fraud_Hagenes, Kohler and Hoppe",0,2019,11,6
2019-11-07 14:33:58,567868110212,personal_care,27.6,"fraud_Berge, Kautzer and Harris",0,2019,11,7
2019-11-07 15:13:10,567868110212,food_dining,71.99,fraud_O'Keefe-Wisoky,0,2019,11,7
2019-11-07 19:14:50,567868110212,entertainment,34.54,fraud_Cummerata-Hilpert,0,2019,11,7
2019-11-07 19:23:57,567868110212,shopping_net,4.35,fraud_Fisher Inc,0,2019,11,7
2019-11-07 23:50:36,567868110212,entertainment,67.63,"fraud_Effertz, Welch and Schowalter",0,2019,11,7
2019-11-08 12:00:26,567868110212,shopping_pos,1365.23,fraud_Conroy Ltd,0,2019,11,8
2019-11-08 14:06:53,567868110212,kids_pets,11.89,"fraud_Hauck, Dietrich and Funk",0,2019,11,8
2019-11-08 16:44:23,567868110212,shopping_pos,5.39,fraud_Dooley Inc,0,2019,11,8
2019-11-08 18:28:14,567868110212,shopping_pos,227.56,fraud_Metz-Boehm,0,2019,11,8
2019-11-09 03:28:31,567868110212,grocery_pos,223.1,fraud_Doyle Ltd,0,2019,11,9
2019-11-09 06:22:34,567868110212,grocery_pos,209.06,fraud_Doyle Ltd,0,2019,11,9
2019-11-09 13:44:11,567868110212,home,27.82,fraud_Kutch-Wilderman,0,2019,11,9
2019-11-09 19:59:27,567868110212,travel,2.04,fraud_Lynch-Mohr,0,2019,11,9
2019-11-09 21:07:22,567868110212,kids_pets,75.99,fraud_Schoen Ltd,0,2019,11,9
2019-11-09 22:30:55,567868110212,shopping_pos,7.66,fraud_Metz-Boehm,0,2019,11,9
2019-11-10 02:15:38,567868110212,grocery_pos,207.58,fraud_Murray-Smitham,0,2019,11,10
2019-11-10 05:45:00,567868110212,grocery_pos,203.07,fraud_Doyle Ltd,0,2019,11,10
2019-11-10 07:42:37,567868110212,grocery_net,48.92,fraud_Smitham-Schiller,0,2019,11,10
2019-11-10 10:14:54,567868110212,gas_transport,49.92,fraud_Mraz-Herzog,0,2019,11,10
2019-11-10 21:05:27,567868110212,personal_care,16.34,fraud_Erdman-Schaden,0,2019,11,10
2019-11-10 22:11:14,567868110212,home,51.58,fraud_Gaylord-Powlowski,0,2019,11,10
2019-11-11 03:22:51,567868110212,grocery_pos,188.12,fraud_Wolf Inc,0,2019,11,11
2019-11-11 06:48:51,567868110212,grocery_net,46.32,"fraud_Rutherford, Homenick and Bergstrom",0,2019,11,11
2019-11-11 18:01:21,567868110212,personal_care,85.9,fraud_Friesen-Ortiz,0,2019,11,11
2019-11-11 20:37:43,567868110212,home,213.2,"fraud_Cole, Hills and Jewess",0,2019,11,11
2019-11-12 10:19:22,567868110212,grocery_pos,216.44,fraud_Auer-Mosciski,0,2019,11,12
2019-11-12 15:04:26,567868110212,entertainment,440.33,fraud_Lind-Buckridge,0,2019,11,12
2019-11-12 20:38:59,567868110212,entertainment,34.07,"fraud_Nicolas, Hills and McGlynn",0,2019,11,12
2019-11-12 21:06:36,567868110212,shopping_pos,36.74,fraud_Sawayn PLC,0,2019,11,12
2019-11-13 15:24:55,567868110212,personal_care,15.34,fraud_Reichel LLC,0,2019,11,13
2019-11-13 16:56:21,567868110212,health_fitness,119.95,"fraud_Swaniawski, Nitzsche and Welch",0,2019,11,13
2019-11-13 21:25:35,567868110212,shopping_net,50.91,fraud_Kuhic LLC,0,2019,11,13
2019-11-14 13:10:27,567868110212,home,42.11,fraud_Skiles LLC,0,2019,11,14
2019-11-14 16:18:31,567868110212,shopping_pos,569.61,"fraud_Nitzsche, Kessler and Wolff",0,2019,11,14
2019-11-14 18:33:55,567868110212,shopping_pos,5.49,"fraud_Weimann, Kuhic and Beahan",0,2019,11,14
2019-11-15 07:54:24,567868110212,misc_net,8.18,fraud_Klocko LLC,0,2019,11,15
2019-11-16 07:17:40,567868110212,misc_net,599.03,fraud_Welch Inc,0,2019,11,16
2019-11-16 13:17:38,567868110212,home,30.77,"fraud_Crist, Jakubowski and Littel",0,2019,11,16
2019-11-16 13:56:02,567868110212,personal_care,57.06,"fraud_Berge, Kautzer and Harris",0,2019,11,16
2019-11-16 16:49:56,567868110212,shopping_net,8.14,fraud_Kozey-Boehm,0,2019,11,16
2019-11-16 19:18:31,567868110212,kids_pets,19.86,fraud_Waelchi Inc,0,2019,11,16
2019-11-16 23:05:15,567868110212,shopping_pos,4.74,fraud_Conroy Ltd,0,2019,11,16
2019-11-17 13:39:47,567868110212,kids_pets,45.22,fraud_Bogisich-Weimann,0,2019,11,17
2019-11-17 13:52:24,567868110212,shopping_net,157.54,fraud_Cormier LLC,0,2019,11,17
2019-11-17 14:03:09,567868110212,entertainment,62.68,fraud_Padberg-Rogahn,0,2019,11,17
2019-11-17 18:56:22,567868110212,misc_pos,11.31,fraud_Boyer PLC,0,2019,11,17
2019-11-18 00:13:47,567868110212,misc_net,147.31,fraud_Volkman Ltd,0,2019,11,18
2019-11-18 04:54:57,567868110212,grocery_pos,231.85,fraud_Bogisich Inc,0,2019,11,18
2019-11-18 12:17:00,567868110212,entertainment,33.62,fraud_Klein Group,0,2019,11,18
2019-11-18 12:29:54,567868110212,entertainment,72.59,"fraud_Cormier, Stracke and Thiel",0,2019,11,18
2019-11-18 20:24:06,567868110212,food_dining,31.59,"fraud_Schumm, McLaughlin and Carter",0,2019,11,18
2019-11-19 17:05:33,567868110212,shopping_pos,146.22,fraud_Metz-Boehm,0,2019,11,19
2019-11-19 17:26:49,567868110212,shopping_pos,2.94,"fraud_Daugherty, Pouros and Beahan",0,2019,11,19
2019-11-20 01:26:10,567868110212,grocery_pos,185.64,fraud_Miller-Hauck,0,2019,11,20
2019-11-21 17:26:58,567868110212,travel,3.57,"fraud_Douglas, DuBuque and McKenzie",0,2019,11,21
2019-11-22 07:36:09,567868110212,misc_net,1.48,"fraud_Rippin, Kub and Mann",0,2019,11,22
2019-11-22 21:58:37,567868110212,shopping_net,9.89,"fraud_Langworth, Boehm and Gulgowski",0,2019,11,22
2019-11-23 00:58:44,567868110212,misc_pos,52.65,fraud_Boyer PLC,0,2019,11,23
2019-11-23 10:20:09,567868110212,grocery_net,53.48,fraud_Trantow PLC,0,2019,11,23
2019-11-23 12:48:40,567868110212,home,180.9,"fraud_O'Reilly, Mohr and Purdy",0,2019,11,23
2019-11-23 16:02:08,567868110212,health_fitness,67.71,fraud_Friesen Ltd,0,2019,11,23
2019-11-23 16:25:05,567868110212,health_fitness,190.48,"fraud_Mante, Luettgen and Hackett",0,2019,11,23
2019-11-24 04:19:52,567868110212,gas_transport,79.97,"fraud_Lind, Huel and McClure",0,2019,11,24
2019-11-24 08:38:34,567868110212,grocery_pos,172.15,fraud_Kiehn-Emmerich,0,2019,11,24
2019-11-24 13:18:37,567868110212,home,111.06,fraud_Botsford PLC,0,2019,11,24
2019-11-24 15:48:40,567868110212,home,56.33,fraud_Wuckert-Goldner,0,2019,11,24
2019-11-24 18:54:05,567868110212,health_fitness,28.0,"fraud_Turcotte, Batz and Buckridge",0,2019,11,24
2019-11-24 20:10:46,567868110212,kids_pets,32.95,fraud_Windler LLC,0,2019,11,24
2019-11-24 20:27:10,567868110212,health_fitness,18.13,fraud_Thompson-Gleason,0,2019,11,24
2019-11-24 23:27:22,567868110212,home,52.75,fraud_Connelly-Carter,0,2019,11,24
2019-11-24 23:35:37,567868110212,shopping_pos,3.5,fraud_Kihn Inc,0,2019,11,24
2019-11-25 09:30:21,567868110212,grocery_net,39.33,fraud_Wuckert-Walter,0,2019,11,25
2019-11-25 09:38:59,567868110212,grocery_net,52.13,"fraud_Adams, Kovacek and Kuhlman",0,2019,11,25
2019-11-25 19:01:18,567868110212,home,5.32,fraud_Schmidt-Larkin,0,2019,11,25
2019-11-25 19:11:45,567868110212,shopping_net,297.27,fraud_Auer-West,0,2019,11,25
2019-11-26 05:10:02,567868110212,grocery_pos,173.27,fraud_Lockman Ltd,0,2019,11,26
2019-11-26 08:53:37,567868110212,misc_pos,7.07,"fraud_Yost, Block and Koepp",0,2019,11,26
2019-11-26 14:28:13,567868110212,shopping_pos,16.87,"fraud_Haley, Jewess and Bechtelar",0,2019,11,26
